curve_id,t_norm,survival
0,0.15346534550189972,0.8420634865760803
0,0.15594059228897095,0.8398288488388062
0,0.15841583907604218,0.8375942707061768
0,0.1608910858631134,0.8353596925735474
0,0.16336633265018463,0.8331250548362732
0,0.16584157943725586,0.8308904767036438
0,0.1683168262243271,0.8286558389663696
0,0.17079207301139832,0.8264212608337402
0,0.17326731979846954,0.8241866230964661
0,0.17574258148670197,0.8219520449638367
0,0.1782178282737732,0.8197174072265625
0,0.18069307506084442,0.8174828290939331
0,0.18316832184791565,0.8152482509613037
0,0.18564356863498688,0.8130136132240295
0,0.1881188154220581,0.8107790350914001
0,0.19059406220912933,0.808544397354126
0,0.19306930899620056,0.8063098192214966
0,0.1955445557832718,0.8040752410888672
0,0.19801980257034302,0.801840603351593
0,0.20049504935741425,0.7996059656143188
0,0.20297029614448547,0.7973713874816895
0,0.2054455429315567,0.7951368093490601
0,0.20792078971862793,0.7929022312164307
0,0.21039603650569916,0.7906675934791565
0,0.21287128329277039,0.7884329557418823
0,0.2153465300798416,0.7861983776092529
0,0.21782177686691284,0.7839637994766235
0,0.22029702365398407,0.7817291617393494
0,0.2227722704410553,0.77949458360672
0,0.22524753212928772,0.7772599458694458
0,0.22772277891635895,0.7750253677368164
0,0.23019802570343018,0.772790789604187
0,0.2326732724905014,0.7705561518669128
0,0.23514851927757263,0.7683215737342834
0,0.23762376606464386,0.7660869359970093
0,0.2400990128517151,0.7638523578643799
0,0.24257425963878632,0.7616177201271057
0,0.24504950642585754,0.7593831419944763
0,0.24752475321292877,0.7571485042572021
0,0.25,0.7549139261245728
0,0.2524752616882324,0.7526793479919434
0,0.25495049357414246,0.7504447102546692
0,0.2574257552623749,0.748210072517395
0,0.2599009871482849,0.7459754943847656
0,0.26237624883651733,0.7437409162521362
0,0.26485148072242737,0.7415062785148621
0,0.2673267424106598,0.7392717003822327
0,0.2698019742965698,0.7370370626449585
0,0.27227723598480225,0.7348024845123291
0,0.2747524678707123,0.7325679063796997
0,0.2772277295589447,0.7303332686424255
0,0.27970296144485474,0.7280986905097961
0,0.28217822313308716,0.725864052772522
0,0.2846534550189972,0.7236294746398926
0,0.2871287167072296,0.7213948965072632
0,0.28960394859313965,0.719160258769989
0,0.29207921028137207,0.7169256210327148
0,0.2945544421672821,0.7146910429000854
0,0.2970297038555145,0.712456464767456
0,0.29950493574142456,0.7102218866348267
0,0.301980197429657,0.7079871892929077
0,0.3044554591178894,0.7057526111602783
0,0.30693069100379944,0.7035180330276489
0,0.30940595269203186,0.7012834548950195
0,0.3118811845779419,0.6990488171577454
0,0.3143564462661743,0.6968141794204712
0,0.31683167815208435,0.6945796012878418
0,0.3193069398403168,0.6923450231552124
0,0.3217821717262268,0.690110445022583
0,0.32425743341445923,0.6878758072853088
0,0.32673266530036926,0.6856411695480347
0,0.3292079269886017,0.6834065914154053
0,0.3316831588745117,0.6811720132827759
0,0.33415842056274414,0.6789374351501465
0,0.3366336524486542,0.6767027378082275
0,0.3391089141368866,0.6744681596755981
0,0.34158414602279663,0.6722335815429688
0,0.34405940771102905,0.6699989438056946
0,0.3465346395969391,0.6677643656730652
0,0.3490099012851715,0.665529727935791
0,0.35148516297340393,0.6632951498031616
0,0.35396039485931396,0.6610605716705322
0,0.3564356565475464,0.6588259339332581
0,0.3589108884334564,0.6565913558006287
0,0.36138615012168884,0.6543567180633545
0,0.3638613820075989,0.6521221399307251
0,0.3663366436958313,0.6498875617980957
0,0.36881187558174133,0.6476529836654663
0,0.37128713726997375,0.6454182863235474
0,0.3737623691558838,0.643183708190918
0,0.3762376308441162,0.6409491300582886
0,0.37871286273002625,0.6387145519256592
0,0.38118812441825867,0.636479914188385
0,0.3836633563041687,0.6342452764511108
0,0.3861386179924011,0.6320106983184814
0,0.38861384987831116,0.629776120185852
0,0.3910891115665436,0.6275414824485779
0,0.3935643434524536,0.6253069043159485
0,0.39603960514068604,0.6230722665786743
0,0.39851483702659607,0.6208376884460449
0,0.4009900987148285,0.6186031103134155
0,0.4034653604030609,0.6163684725761414
0,0.40594059228897095,0.614133894443512
0,0.40841585397720337,0.6118992567062378
0,0.4108910858631134,0.6096646785736084
0,0.4133663475513458,0.607430100440979
0,0.41584157943725586,0.6051954030990601
0,0.4183168411254883,0.6029608249664307
0,0.4207920730113983,0.6007262468338013
0,0.42326733469963074,0.5984916687011719
0,0.42574256658554077,0.5962570309638977
0,0.4282178282737732,0.5940223932266235
0,0.4306930601596832,0.5917878150939941
0,0.43316832184791565,0.5895532369613647
0,0.4356435537338257,0.5873186588287354
0,0.4381188154220581,0.5850840210914612
0,0.44059404730796814,0.582849383354187
0,0.44306930899620056,0.5806148052215576
0,0.4455445408821106,0.5783802270889282
0,0.448019802570343,0.5761456489562988
0,0.45049506425857544,0.5739109516143799
0,0.4529702961444855,0.5716763734817505
0,0.4554455578327179,0.5694417953491211
0,0.45792078971862793,0.5672072172164917
0,0.46039605140686035,0.5649725794792175
0,0.4628712832927704,0.5627379417419434
0,0.4653465449810028,0.560503363609314
0,0.46782177686691284,0.5582687854766846
0,0.47029703855514526,0.5560341477394104
0,0.4727722704410553,0.553799569606781
0,0.4752475321292877,0.5515649318695068
0,0.47772276401519775,0.5493303537368774
0,0.4801980257034302,0.547095775604248
0,0.4826732575893402,0.5448611378669739
0,0.48514851927757263,0.5426265597343445
0,0.48762375116348267,0.5403919219970703
0,0.4900990128517151,0.5381573438644409
0,0.4925742447376251,0.5359227657318115
0,0.49504950642585754,0.5336880683898926
0,0.4975247383117676,0.5314534902572632
0,0.5,0.5292189121246338
0,0.5024752616882324,0.5269843339920044
0,0.5049505233764648,0.5247496962547302
0,0.5074257254600525,0.5225151181221008
0,0.5099009871482849,0.5202804803848267
0,0.5123762488365173,0.5180459022521973
0,0.5148515105247498,0.5158113241195679
0,0.5173267126083374,0.5135766267776489
0,0.5198019742965698,0.5113420486450195
0,0.5222772359848022,0.5091074705123901
0,0.5247524976730347,0.5068728923797607
0,0.5272276997566223,0.5046383142471313
0,0.5297029614448547,0.5024036765098572
0,0.5321782231330872,0.5001690983772278
0,0.5346534848213196,0.4979344606399536
0,0.5371286869049072,0.49569982290267944
0,0.5396039485931396,0.49346524477005005
0,0.5420792102813721,0.49123066663742065
0,0.5445544719696045,0.4889960289001465
0,0.5470296740531921,0.4867614507675171
0,0.5495049357414246,0.4845268726348877
0,0.551980197429657,0.4822922348976135
0,0.5544554591178894,0.48005759716033936
0,0.5569307208061218,0.47782301902770996
0,0.5594059228897095,0.47558844089508057
0,0.5618811845779419,0.4733538031578064
0,0.5643564462661743,0.471119225025177
0,0.5668317079544067,0.4688846468925476
0,0.5693069100379944,0.46665000915527344
0,0.5717821717262268,0.46441537141799927
0,0.5742574334144592,0.4621807932853699
0,0.5767326951026917,0.4599462151527405
0,0.5792078971862793,0.4577115774154663
0,0.5816831588745117,0.4554769992828369
0,0.5841584205627441,0.4532424211502075
0,0.5866336822509766,0.45100778341293335
0,0.5891088843345642,0.4487731456756592
0,0.5915841460227966,0.4465385675430298
0,0.594059407711029,0.4443039298057556
0,0.5965346693992615,0.4420693516731262
0,0.5990098714828491,0.4398347735404968
0,0.6014851331710815,0.43760019540786743
0,0.603960394859314,0.43536555767059326
0,0.6064356565475464,0.4331309199333191
0,0.6089109182357788,0.4308963418006897
0,0.6113861203193665,0.4286617040634155
0,0.6138613820075989,0.42642712593078613
0,0.6163366436958313,0.42419254779815674
0,0.6188119053840637,0.42195791006088257
0,0.6212871074676514,0.4197233319282532
0,0.6237623691558838,0.417488694190979
0,0.6262376308441162,0.4152541160583496
0,0.6287128925323486,0.41301947832107544
0,0.6311880946159363,0.41078490018844604
0,0.6336633563041687,0.40855032205581665
0,0.6361386179924011,0.4063156843185425
0,0.6386138796806335,0.4040811061859131
0,0.6410890817642212,0.4018465280532837
0,0.6435643434524536,0.3996118903160095
0,0.646039605140686,0.39737725257873535
0,0.6485148668289185,0.39514267444610596
0,0.6509901285171509,0.39290809631347656
0,0.6534653306007385,0.3906734585762024
0,0.655940592288971,0.388438880443573
0,0.6584158539772034,0.3862043023109436
0,0.6608911156654358,0.38396960496902466
0,0.6633663177490234,0.38173502683639526
0,0.6658415794372559,0.37950044870376587
0,0.6683168411254883,0.3772658705711365
0,0.6707921028137207,0.3750312328338623
0,0.6732673048973083,0.3727966547012329
0,0.6757425665855408,0.3705620765686035
0,0.6782178282737732,0.36832737922668457
0,0.6806930899620056,0.3660928010940552
0,0.6831682920455933,0.3638582229614258
0,0.6856435537338257,0.3616236448287964
0,0.6881188154220581,0.3616236448287964
0,0.6905940771102905,0.3616236448287964
0,0.6930692791938782,0.3616236448287964
0,0.6955445408821106,0.3616236448287964
0,0.698019802570343,0.3616236448287964
0,0.7004950642585754,0.3616236448287964
0,0.7029703259468079,0.3616236448287964
0,0.7054455280303955,0.3616236448287964
0,0.7079207897186279,0.3616236448287964
0,0.7103960514068604,0.3616236448287964
0,0.7128713130950928,0.3616236448287964
0,0.7153465151786804,0.3616236448287964
0,0.7178217768669128,0.3616236448287964
0,0.7202970385551453,0.3616236448287964
0,0.7227723002433777,0.3616236448287964
0,0.7252475023269653,0.3616236448287964
0,0.7277227640151978,0.3616236448287964
0,0.7301980257034302,0.3616236448287964
0,0.7326732873916626,0.3616236448287964
0,0.7351484894752502,0.3616236448287964
0,0.7376237511634827,0.3616236448287964
0,0.7400990128517151,0.3616236448287964
0,0.7425742745399475,0.3616236448287964
0,0.7450494766235352,0.3616236448287964
0,0.7475247383117676,0.3616236448287964
0,0.75,0.3616236448287964
0,0.7524752616882324,0.3616236448287964
0,0.7549505233764648,0.3616236448287964
0,0.7574257254600525,0.3616236448287964
0,0.7599009871482849,0.3616236448287964
0,0.7623762488365173,0.3616236448287964
0,0.7648515105247498,0.3616236448287964
0,0.7673267126083374,0.3616236448287964
0,0.7698019742965698,0.3616236448287964
0,0.7722772359848022,0.3616236448287964
0,0.7747524976730347,0.3616236448287964
0,0.7772276997566223,0.3616236448287964
0,0.7797029614448547,0.3616236448287964
0,0.7821782231330872,0.3616236448287964
0,0.7846534848213196,0.3616236448287964
0,0.7871286869049072,0.3616236448287964
0,0.7896039485931396,0.3616236448287964
0,0.7920792102813721,0.3616236448287964
0,0.7945544719696045,0.3616236448287964
0,0.7970296740531921,0.3616236448287964
0,0.7995049357414246,0.3616236448287964
0,0.801980197429657,0.3616236448287964
0,0.8044554591178894,0.3616236448287964
0,0.8069307208061218,0.3616236448287964
0,0.8094059228897095,0.3616236448287964
0,0.8118811845779419,0.3616236448287964
0,0.8143564462661743,0.3616236448287964
0,0.8168317079544067,0.3616236448287964
0,0.8193069100379944,0.3616236448287964
0,0.8217821717262268,0.3616236448287964
0,0.8242574334144592,0.3616236448287964
0,0.8267326951026917,0.3616236448287964
0,0.8292078971862793,0.3616236448287964
0,0.8316831588745117,0.3616236448287964
0,0.8341584205627441,0.3616236448287964
0,0.8366336822509766,0.3616236448287964
0,0.8391088843345642,0.3616236448287964
0,0.8415841460227966,0.3616236448287964
0,0.844059407711029,0.3616236448287964
0,0.8465346693992615,0.3616236448287964
0,0.8490098714828491,0.3616236448287964
0,0.8514851331710815,0.3616236448287964
0,0.853960394859314,0.3616236448287964
0,0.8564356565475464,0.3616236448287964
0,0.8589109182357788,0.3616236448287964
0,0.8613861203193665,0.3616236448287964
0,0.8638613820075989,0.3616236448287964
0,0.8663366436958313,0.3616236448287964
0,0.8688119053840637,0.3616236448287964
0,0.8712871074676514,0.3616236448287964
0,0.8737623691558838,0.3616236448287964
0,0.8762376308441162,0.3616236448287964
0,0.8787128925323486,0.3616236448287964
0,0.8811880946159363,0.3616236448287964
0,0.8836633563041687,0.3616236448287964
0,0.8861386179924011,0.3616236448287964
0,0.8886138796806335,0.3616236448287964
0,0.8910890817642212,0.3616236448287964
0,0.8935643434524536,0.3616236448287964
0,0.896039605140686,0.3616236448287964
0,0.8985148668289185,0.3616236448287964
0,0.9009901285171509,0.3616236448287964
0,0.9034653306007385,0.3616236448287964
0,0.905940592288971,0.3616236448287964
0,0.9084158539772034,0.3616236448287964
0,0.9108911156654358,0.3616236448287964
0,0.9133663177490234,0.3616236448287964
0,0.9158415794372559,0.3616236448287964
0,0.9183168411254883,0.3616236448287964
0,0.9207921028137207,0.3616236448287964
0,0.9232673048973083,0.3616236448287964
0,0.9257425665855408,0.3616236448287964
0,0.9282178282737732,0.3616236448287964
0,0.9306930899620056,0.3616236448287964
0,0.9331682920455933,0.3616236448287964
0,0.9356435537338257,0.3616236448287964
0,0.9381188154220581,0.3616236448287964
0,0.9405940771102905,0.3616236448287964
0,0.9430692791938782,0.3616236448287964
0,0.9455445408821106,0.3616236448287964
0,0.948019802570343,0.3616236448287964
0,0.9504950642585754,0.3616236448287964
0,0.9529703259468079,0.3616236448287964
0,0.9554455280303955,0.3616236448287964
0,0.9579207897186279,0.3616236448287964
0,0.9603960514068604,0.3616236448287964
0,0.9628713130950928,0.3616236448287964
0,0.9653465151786804,0.3616236448287964
0,0.9678217768669128,0.3616236448287964
0,0.9702970385551453,0.3616236448287964
0,0.9727723002433777,0.3616236448287964
0,0.9752475023269653,0.3616236448287964
0,0.9777227640151978,0.3616236448287964
0,0.9801980257034302,0.3616236448287964
0,0.9826732873916626,0.3616236448287964
0,0.9851484894752502,0.3616236448287964
0,0.9876237511634827,0.3616236448287964
0,0.9900990128517151,0.3616236448287964
0,0.9925742745399475,0.3616236448287964
0,0.9950494766235352,0.3616236448287964
0,0.9975247383117676,0.3616236448287964
0,1.0,0.3616236448287964
